-, garden
"ID01", "ID01", "ID01", "ID23", "ID23", "ID14", "ID23", "ID01", "ID01", "ID01"

-, "lecturehall 1"
"ID23", "ID23", "ID23", "ID23", "ID15", "ID15", "ID23", "ID23", "ID23", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23"

-, "hallway 3"
"ID01", "ID01", "ID01", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23"
"ID01", "ID01", "ID01", "ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23"
"ID01", "ID01", "ID01", "ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14"
"ID01", "ID01", "ID01", "ID23", "ID14", "ID14", "ID23", "ID23", "ID23", "ID23"
"ID01", "ID01", "ID01", "ID23", "ID14", "ID14", "ID23", "ID01", "ID01", "ID01"
"ID01", "ID01", "ID01", "ID23", "ID14", "ID14", "ID23", "ID01", "ID01", "ID01"
"ID23", "ID23", "ID23", "ID23", "ID14", "ID14", "ID23", "ID01", "ID01", "ID01"
"ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23", "ID01", "ID01", "ID01"
"ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23", "ID01", "ID01", "ID01"
"ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID01", "ID01", "ID01"

-, "lecturehall 2"
"ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID15", "ID23", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID15", "ID23"
"ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23"

-, "toilet"
"ID23", "ID23", "ID23", "ID23", "ID23", "ID14", "ID23", "ID23", "ID23", "ID23"
"ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23"
"ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23"
"ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23"
"ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23"
"ID23", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID14", "ID23"
"ID23", "ID14", "ID42", "ID14", "ID42", "ID14", "ID42", "ID14", "ID43", "ID23"
"ID23", "ID14", "ID41", "ID14", "ID41", "ID14", "ID41", "ID14", "ID14", "ID23"
"ID23", "ID14", "ID41", "ID14", "ID41", "ID14", "ID41", "ID14", "ID14", "ID23"
"ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23", "ID23"
